	NDD	OmicsLayer	Gene	MeanRegDir	count
118310	HD	Prot	NUMA1	1.0	1.0
118314	HD	Prot	NUP133	-1.0	1.0
118316	HD	Prot	NUP155	-1.0	1.0
118318	HD	Prot	NUP188	-1.0	1.0
118320	HD	Prot	NUP210	-1.0	1.0
118322	HD	Prot	NUP214	-1.0	1.0
118326	HD	Prot	NUP43	-1.0	1.0
118338	HD	Prot	NUTF2	1.0	1.0
118362	HD	Prot	OAT	-1.0	1.0
118371	HD	Prot	OCIAD1	-1.0	1.0
118384	HD	Prot	OGDH	-1.0	1.0
118385	HD	Prot	OGDHL	-1.0	1.0
118393	HD	Prot	OGT	-1.0	1.0
118397	HD	Prot	OLFM1	-1.0	1.0
118399	HD	Prot	OLFM3	-1.0	1.0
118410	HD	Prot	OMG	1.0	1.0
118415	HD	Prot	OPA1	-1.0	1.0
118417	HD	Prot	OPALIN	1.0	1.0
118468	HD	Prot	OSBPL1A	-1.0	1.0
118474	HD	Prot	OSBPL8	-1.0	1.0
118508	HD	Prot	OXCT1	-1.0	1.0
118536	HD	Prot	P4HB	-1.0	1.0
118538	HD	Prot	PA2G4	1.0	1.0
118540	HD	Prot	PABPC1	1.0	1.0
118551	HD	Prot	PACSIN2	1.0	1.0
118553	HD	Prot	PADI2	1.0	1.0
118559	HD	Prot	PAFAH1B3	1.0	1.0
118564	HD	Prot	PAICS	1.0	1.0
118569	HD	Prot	PAK1IP1	-1.0	1.0
118570	HD	Prot	PAK2	1.0	1.0
118578	HD	Prot	PALM	-1.0	1.0
118581	HD	Prot	PAM	1.0	1.0
118598	HD	Prot	PAPSS1	-1.0	1.0
118612	HD	Prot	PARK7	0.0	2.0
118648	HD	Prot	PBLD	1.0	1.0
118654	HD	Prot	PBXIP1	1.0	1.0
118655	HD	Prot	PC	-1.0	1.0
118656	HD	Prot	PCBD1	1.0	1.0
118658	HD	Prot	PCBP1	-1.0	1.0
118686	HD	Prot	PCK2	-1.0	1.0
118688	HD	Prot	PCLO	-1.0	1.0
118689	HD	Prot	PCM1	-1.0	1.0
118694	HD	Prot	PCNP	1.0	1.0
118710	HD	Prot	PCYOX1	-1.0	1.0
118711	HD	Prot	PCYOX1L	-1.0	1.0
118712	HD	Prot	PCYT1A	1.0	1.0
118714	HD	Prot	PCYT2	1.0	1.0
118715	HD	Prot	PDAP1	1.0	1.0
118722	HD	Prot	PDCD5	1.0	1.0
118760	HD	Prot	PDHB	-1.0	2.0
118761	HD	Prot	PDHX	-1.0	1.0
118764	HD	Prot	PDIA4	-1.0	1.0
118770	HD	Prot	PDK3	-1.0	1.0
118776	HD	Prot	PDLIM5	1.0	1.0
118778	HD	Prot	PDP1	-1.0	1.0
118790	HD	Prot	PDXK	-1.0	1.0
118801	HD	Prot	PEA15	1.0	1.0
118804	HD	Prot	PEBP1	1.0	1.0
118833	HD	Prot	PEX16	1.0	1.0
118834	HD	Prot	PEX19	1.0	1.0
118844	HD	Prot	PFDN1	1.0	1.0
118845	HD	Prot	PFDN2	1.0	1.0
118846	HD	Prot	PFDN4	1.0	1.0
118847	HD	Prot	PFDN5	1.0	1.0
118853	HD	Prot	PFKM	-1.0	1.0
118854	HD	Prot	PFKP	-1.0	1.0
118855	HD	Prot	PFN1	0.0	2.0
118856	HD	Prot	PFN2	1.0	1.0
118871	HD	Prot	PGK1	-1.0	1.0
118872	HD	Prot	PGLS	1.0	1.0
118874	HD	Prot	PGLYRP2	1.0	1.0
118876	HD	Prot	PGM1	1.0	1.0
118879	HD	Prot	PGM3	1.0	1.0
118892	HD	Prot	PHB1	-1.0	2.0
118913	HD	Prot	PHF24	-1.0	1.0
118919	HD	Prot	PHGDH	1.0	1.0
118939	HD	Prot	PHYHD1	1.0	1.0
118940	HD	Prot	PHYHIP	-1.0	1.0
118946	HD	Prot	PI4KA	-1.0	1.0
118954	HD	Prot	PICALM	1.0	1.0
118955	HD	Prot	PICK1	-1.0	1.0
118987	HD	Prot	PIK3CA	-1.0	1.0
118988	HD	Prot	PIK3CB	-1.0	1.0
118993	HD	Prot	PIK3R4	-1.0	1.0
119001	HD	Prot	PIN1	-1.0	1.0
119007	HD	Prot	PIP4K2B	-1.0	1.0
119013	HD	Prot	PIP5K1C	-1.0	1.0
119016	HD	Prot	PIR	1.0	1.0
119019	HD	Prot	PITHD1	1.0	1.0
119023	HD	Prot	PITPNM1	-1.0	1.0
119024	HD	Prot	PITPNM2	-1.0	1.0
119025	HD	Prot	PITPNM3	-1.0	1.0
119041	HD	Prot	PKIA	1.0	1.0
119043	HD	Prot	PKIG	1.0	1.0
119045	HD	Prot	PKM	1.0	1.0
119068	HD	Prot	PLAA	-1.0	1.0
119083	HD	Prot	PLCB1	-1.0	1.0
119088	HD	Prot	PLCD3	1.0	1.0
119096	HD	Prot	PLCL2	-1.0	1.0
119104	HD	Prot	PLEC	-1.0	2.0
119115	HD	Prot	PLEKHB1	1.0	1.0
119138	HD	Prot	PLIN3	1.0	1.0
119139	HD	Prot	PLIN4	1.0	1.0
119145	HD	Prot	PLLP	1.0	1.0
119150	HD	Prot	PLP1	1.0	1.0
119170	HD	Prot	PLSCR4	1.0	1.0
119171	HD	Prot	PLTP	1.0	1.0
119174	HD	Prot	PLXDC2	1.0	1.0
119175	HD	Prot	PLXNA1	-1.0	1.0
119178	HD	Prot	PLXNA4	-1.0	1.0
119179	HD	Prot	PLXNB1	1.0	1.0
119195	HD	Prot	PMPCA	-1.0	1.0
119196	HD	Prot	PMPCB	-1.0	1.0
119199	HD	Prot	PMVK	1.0	1.0
119201	HD	Prot	PNISR	1.0	1.0
119226	HD	Prot	PNPT1	-1.0	1.0
119234	HD	Prot	PODXL	-1.0	1.0
119245	HD	Prot	POLD1	-1.0	1.0
119299	HD	Prot	POMGNT2	-1.0	1.0
119305	HD	Prot	PON1	-1.0	1.0
119306	HD	Prot	PON2	1.0	1.0
119314	HD	Prot	POR	-1.0	1.0
119328	HD	Prot	PPA1	-1.0	1.0
119336	HD	Prot	PPAT	1.0	1.0
119343	HD	Prot	PPFIA2	-1.0	1.0
119344	HD	Prot	PPFIA3	-1.0	1.0
119349	HD	Prot	PPIA	0.0	2.0
119350	HD	Prot	PPIB	1.0	1.0
119366	HD	Prot	PPM1B	1.0	1.0
119368	HD	Prot	PPM1E	-1.0	1.0
119371	HD	Prot	PPM1H	-1.0	1.0
119373	HD	Prot	PPM1L	-1.0	1.0
119376	HD	Prot	PPME1	-1.0	1.0
119377	HD	Prot	PPOX	-1.0	1.0
119378	HD	Prot	PPP1CA	-1.0	1.0
119379	HD	Prot	PPP1CB	-1.0	1.0
119388	HD	Prot	PPP1R14A	1.0	1.0
119389	HD	Prot	PPP1R14C	-1.0	1.0
119399	HD	Prot	PPP1R2	1.0	1.0
119415	HD	Prot	PPP1R9A	-1.0	1.0
119416	HD	Prot	PPP2CA	-1.0	1.0
119418	HD	Prot	PPP2R1A	-1.0	1.0
119427	HD	Prot	PPP2R5B	-1.0	1.0
119443	HD	Prot	PPP6C	-1.0	1.0
119468	HD	Prot	PRDX1	1.0	1.0
119470	HD	Prot	PRDX3	-1.0	1.0
119471	HD	Prot	PRDX4	1.0	1.0
119473	HD	Prot	PRDX6	1.0	1.0
119479	HD	Prot	PREP	-1.0	2.0
119503	HD	Prot	PRKAR1A	1.0	1.0
119504	HD	Prot	PRKAR1B	-1.0	1.0
119510	HD	Prot	PRKCE	-1.0	1.0
119520	HD	Prot	PRKDC	0.0	2.0
119532	HD	Prot	PRMT5	-1.0	1.0
119535	HD	Prot	PRMT8	-1.0	1.0
119565	HD	Prot	PRPF8	-1.0	1.0
119568	HD	Prot	PRPS1	-1.0	1.0
119591	HD	Prot	PRRC2C	1.0	1.0
119598	HD	Prot	PRRT3	-1.0	1.0
119618	HD	Prot	PRUNE2	-1.0	1.0
119621	HD	Prot	PSAP	1.0	1.0
119623	HD	Prot	PSAT1	1.0	1.0
119635	HD	Prot	PSIP1	1.0	1.0
119637	HD	Prot	PSMA1	1.0	1.0
119642	HD	Prot	PSMA7	1.0	1.0
119644	HD	Prot	PSMB1	-1.0	1.0
119645	HD	Prot	PSMB2	1.0	1.0
119650	HD	Prot	PSMB7	-1.0	1.0
119655	HD	Prot	PSMC3	-1.0	1.0
119661	HD	Prot	PSMD10	1.0	1.0
119663	HD	Prot	PSMD12	-1.0	1.0
119664	HD	Prot	PSMD13	-1.0	1.0
119666	HD	Prot	PSMD2	-1.0	2.0
119668	HD	Prot	PSMD4	-1.0	1.0
119669	HD	Prot	PSMD5	-1.0	1.0
119671	HD	Prot	PSMD7	-1.0	1.0
119673	HD	Prot	PSME1	1.0	1.0
119674	HD	Prot	PSME2	1.0	1.0
119691	HD	Prot	PTBP1	-1.0	1.0
119706	HD	Prot	PTGDS	1.0	1.0
119713	HD	Prot	PTGES3	-1.0	1.0
119716	HD	Prot	PTGFRN	-1.0	1.0
119720	HD	Prot	PTGR2	1.0	1.0
119728	HD	Prot	PTK2B	-1.0	1.0
119730	HD	Prot	PTMA	-1.0	1.0
119731	HD	Prot	PTMS	1.0	1.0
119761	HD	Prot	PTPRE	-1.0	1.0
119768	HD	Prot	PTPRN	1.0	1.0
119769	HD	Prot	PTPRN2	1.0	1.0
119772	HD	Prot	PTPRS	-1.0	1.0
119773	HD	Prot	PTPRT	-1.0	1.0
119775	HD	Prot	PTPRZ1	1.0	1.0
119806	HD	Prot	PXDN	-1.0	1.0
119812	HD	Prot	PYCARD	1.0	1.0
119814	HD	Prot	PYCR2	-1.0	1.0
119817	HD	Prot	PYGB	1.0	1.0
119830	HD	Prot	QKI	1.0	1.0
119840	HD	Prot	QTRT1	-1.0	1.0
119858	HD	Prot	RAB14	-1.0	1.0
119862	HD	Prot	RAB1A	-1.0	1.0
119865	HD	Prot	RAB21	1.0	1.0
119867	HD	Prot	RAB23	1.0	1.0
119871	HD	Prot	RAB27B	1.0	1.0
119891	HD	Prot	RAB3GAP1	-1.0	2.0
119892	HD	Prot	RAB3GAP2	-1.0	1.0
119901	HD	Prot	RAB5A	-1.0	1.0
119902	HD	Prot	RAB5B	1.0	1.0
119907	HD	Prot	RAB8B	1.0	1.0
119911	HD	Prot	RABEP1	-1.0	1.0
119955	HD	Prot	RALA	-1.0	1.0
119958	HD	Prot	RALGAPA1	-1.0	1.0
119960	HD	Prot	RALGAPB	-1.0	1.0
119965	HD	Prot	RALYL	-1.0	1.0
119969	HD	Prot	RAN	-1.0	1.0
119974	HD	Prot	RANBP3	1.0	1.0
119976	HD	Prot	RANBP6	-1.0	1.0
119977	HD	Prot	RANBP9	-1.0	1.0
119980	HD	Prot	RAP1A	1.0	1.0
119983	HD	Prot	RAP1GAP2	-1.0	1.0
119990	HD	Prot	RAPGEF4	-1.0	1.0
120014	HD	Prot	RASGRF1	-1.0	1.0
120095	HD	Prot	RBP1	1.0	1.0
120106	HD	Prot	RCAN1	-1.0	1.0
120112	HD	Prot	RCC2	1.0	1.0
120117	HD	Prot	RCN1	1.0	1.0
120118	HD	Prot	RCN2	-1.0	1.0
120126	HD	Prot	RDH11	-1.0	1.0
120128	HD	Prot	RDH13	-1.0	1.0
120130	HD	Prot	RDX	0.0	2.0
120141	HD	Prot	REEP6	1.0	1.0
120176	HD	Prot	RFC2	-1.0	1.0
120178	HD	Prot	RFC4	-1.0	1.0
120187	HD	Prot	RFTN1	-1.0	1.0
120188	HD	Prot	RFTN2	1.0	1.0
120226	HD	Prot	RGS6	-1.0	1.0
120227	HD	Prot	RGS7	-1.0	1.0
120250	HD	Prot	RHOB	-1.0	1.0
120257	HD	Prot	RHOG	1.0	1.0
120277	HD	Prot	RILPL1	1.0	1.0
120282	HD	Prot	RIMS1	-1.0	1.0
120306	HD	Prot	RLBP1	-1.0	1.0
120315	HD	Prot	RMND1	-1.0	1.0
120325	HD	Prot	RNASET2	1.0	1.0
120339	HD	Prot	RNF123	-1.0	1.0
120418	HD	Prot	ROCK2	-1.0	1.0
120419	HD	Prot	ROGDI	-1.0	1.0
120443	HD	Prot	RPH3A	-1.0	1.0
120454	HD	Prot	RPL17	1.0	1.0
120462	HD	Prot	RPL23A	1.0	1.0
120468	HD	Prot	RPL29	1.0	1.0
120471	HD	Prot	RPL31	1.0	1.0
120474	HD	Prot	RPL35	-1.0	1.0
120476	HD	Prot	RPL36	-1.0	1.0
120493	HD	Prot	RPLP0	-1.0	1.0
120495	HD	Prot	RPLP2	1.0	1.0
120497	HD	Prot	RPN2	-1.0	1.0
120524	HD	Prot	RPS24	-1.0	1.0
120527	HD	Prot	RPS27A	1.0	1.0
120536	HD	Prot	RPS6	1.0	1.0
120547	HD	Prot	RPS7	-1.0	2.0
120551	HD	Prot	RPTOR	-1.0	1.0
120563	HD	Prot	RRBP1	1.0	1.0
120571	HD	Prot	RRP12	-1.0	1.0
120602	HD	Prot	RTCA	-1.0	1.0
120616	HD	Prot	RTN4	-1.0	1.0
120617	HD	Prot	RTN4IP1	-1.0	1.0
120624	HD	Prot	RTRAF	-1.0	1.0
120631	HD	Prot	RUNDC3A	-1.0	1.0
120652	HD	Prot	RYR2	-1.0	1.0
120654	HD	Prot	S100A1	1.0	1.0
120659	HD	Prot	S100A16	1.0	1.0
120664	HD	Prot	S100A6	1.0	1.0
120666	HD	Prot	S100A8	1.0	1.0
120668	HD	Prot	S100B	1.0	1.0
120676	HD	Prot	SACM1L	-1.0	2.0
120679	HD	Prot	SAFB	1.0	1.0
120702	HD	Prot	SAMM50	-1.0	1.0
120731	HD	Prot	SBDS	1.0	1.0
120732	HD	Prot	SBF1	-1.0	1.0
120743	HD	Prot	SCAI	-1.0	1.0
120744	HD	Prot	SCAMP1	-1.0	1.0
120746	HD	Prot	SCAMP3	-1.0	1.0
120755	HD	Prot	SCARB2	1.0	1.0
120761	HD	Prot	SCFD1	-1.0	1.0
120763	HD	Prot	SCG2	1.0	1.0
120764	HD	Prot	SCG3	1.0	1.0
120777	HD	Prot	SCN1A	-1.0	1.0
120778	HD	Prot	SCN1B	-1.0	1.0
120787	HD	Prot	SCN8A	-1.0	1.0
120794	HD	Prot	SCO2	-1.0	1.0
120796	HD	Prot	SCP2	1.0	1.0
120801	HD	Prot	SCRN1	1.0	1.0
120803	HD	Prot	SCRN3	1.0	1.0
120809	HD	Prot	SCYL1	-1.0	1.0
120816	HD	Prot	SDC4	1.0	1.0
120824	HD	Prot	SDHA	-1.0	1.0
120838	HD	Prot	SEC11A	-1.0	1.0
120840	HD	Prot	SEC13	-1.0	1.0
120850	HD	Prot	SEC23A	-1.0	1.0
120855	HD	Prot	SEC24C	-1.0	1.0
120857	HD	Prot	SEC31A	-1.0	2.0
120871	HD	Prot	SELENBP1	1.0	1.0
120907	HD	Prot	SENP3	1.0	1.0
120912	HD	Prot	SEPHS1	-1.0	1.0
120921	HD	Prot	SEPTIN6	1.0	1.0
120926	HD	Prot	SERBP1	1.0	1.0
120937	HD	Prot	SERPINA1	1.0	1.0
120940	HD	Prot	SERPINB1	1.0	1.0
120943	HD	Prot	SERPINB6	1.0	1.0
120952	HD	Prot	SERPINH1	-1.0	1.0
120953	HD	Prot	SERPINI1	-1.0	1.0
120964	HD	Prot	SET	1.0	1.0
120982	HD	Prot	SF1	1.0	1.0
120988	HD	Prot	SF3B3	-1.0	1.0
120996	HD	Prot	SFPQ	1.0	1.0
121010	HD	Prot	SFXN1	-1.0	2.0
121021	HD	Prot	SGIP1	-1.0	1.0
121045	HD	Prot	SH3BGRL	1.0	1.0
121047	HD	Prot	SH3BGRL3	1.0	1.0
121095	HD	Prot	SHMT2	-1.0	1.0
121105	HD	Prot	SIAE	-1.0	1.0
121134	HD	Prot	SIRPA	-1.0	1.0
121138	HD	Prot	SIRT2	1.0	1.0
121141	HD	Prot	SIRT5	-1.0	1.0
121177	HD	Prot	SLC12A5	-1.0	1.0
121185	HD	Prot	SLC14A1	1.0	1.0
121197	HD	Prot	SLC16A7	-1.0	1.0
121239	HD	Prot	SLC24A2	-1.0	1.0
121243	HD	Prot	SLC25A1	-1.0	1.0
121246	HD	Prot	SLC25A12	-1.0	1.0
121264	HD	Prot	SLC25A3	-1.0	1.0
121281	HD	Prot	SLC25A46	-1.0	1.0
121283	HD	Prot	SLC25A5	-1.0	1.0
121299	HD	Prot	SLC27A4	-1.0	1.0
121329	HD	Prot	SLC30A9	-1.0	1.0
121368	HD	Prot	SLC38A10	-1.0	1.0
121376	HD	Prot	SLC39A10	-1.0	1.0
121397	HD	Prot	SLC44A2	1.0	1.0
121415	HD	Prot	SLC4A4	-1.0	1.0
121468	HD	Prot	NHERF1	1.0	1.0
121494	HD	Prot	SLIRP	-1.0	1.0
121519	HD	Prot	SMAP1	-1.0	1.0
121520	HD	Prot	SMAP2	-1.0	1.0
121537	HD	Prot	SMC3	-1.0	1.0
121578	HD	Prot	SMPD3	-1.0	1.0
121584	HD	Prot	SMS	-1.0	1.0
121598	HD	Prot	SNAP23	1.0	1.0
121599	HD	Prot	SNAP25	-1.0	1.0
121609	HD	Prot	SNCA	1.0	1.0
121621	HD	Prot	SNRNP200	-1.0	1.0
121633	HD	Prot	SNRPD1	-1.0	1.0
121664	HD	Prot	SNX27	-1.0	1.0
121669	HD	Prot	SNX32	-1.0	1.0
121671	HD	Prot	SNX4	-1.0	1.0
121672	HD	Prot	SNX5	1.0	1.0
121673	HD	Prot	SNX6	1.0	1.0
121685	HD	Prot	SOD1	1.0	1.0
121690	HD	Prot	SON	-1.0	1.0
121692	HD	Prot	SORBS2	-1.0	1.0
121697	HD	Prot	SORD	1.0	1.0
121741	HD	Prot	SPAG9	1.0	1.0
121746	HD	Prot	SPAST	-1.0	1.0
121752	HD	Prot	SPATA20	-1.0	1.0
121826	HD	Prot	SPP1	1.0	1.0
121830	HD	Prot	SPR	1.0	1.0
121852	HD	Prot	SPTBN2	-1.0	1.0
121882	HD	Prot	SRGAP3	-1.0	1.0
121884	HD	Prot	SRI	1.0	1.0
121885	HD	Prot	SRM	1.0	1.0
121887	HD	Prot	SRP14	0.0	2.0
121907	HD	Prot	SRSF1	1.0	1.0
121911	HD	Prot	SRSF2	-1.0	1.0
121912	HD	Prot	SRSF3	1.0	1.0
121915	HD	Prot	SRSF6	1.0	1.0
121934	HD	Prot	SSR1	-1.0	1.0
121947	HD	Prot	ST13	1.0	2.0
121977	HD	Prot	STAG2	-1.0	1.0
121980	HD	Prot	STAM2	1.0	1.0
121996	HD	Prot	STAT2	-1.0	1.0
122016	HD	Prot	STIP1	1.0	1.0
122024	HD	Prot	STK24	-1.0	1.0
122040	HD	Prot	STMN1	1.0	2.0
122048	HD	Prot	STOML2	-1.0	1.0
122063	HD	Prot	STRN	-1.0	2.0
122066	HD	Prot	STS	-1.0	1.0
122069	HD	Prot	STUB1	-1.0	1.0
122083	HD	Prot	STX5	-1.0	1.0
122086	HD	Prot	STX8	1.0	1.0
122087	HD	Prot	STXBP1	-1.0	1.0
122092	HD	Prot	STXBP5L	-1.0	1.0
122097	HD	Prot	SUB1	1.0	1.0
122098	HD	Prot	SUCLA2	-1.0	1.0
122099	HD	Prot	SUCLG1	-1.0	1.0
122107	HD	Prot	SUGP2	-1.0	2.0
122108	HD	Prot	SUGT1	0.0	2.0
122123	HD	Prot	SUMO3	1.0	1.0
122137	HD	Prot	SUPV3L1	-1.0	1.0
122153	HD	Prot	SVIP	1.0	1.0
122180	HD	Prot	SYNE1	-1.0	1.0
122192	HD	Prot	SYNPO	-1.0	1.0
122204	HD	Prot	SYT12	-1.0	1.0
122211	HD	Prot	SYT3	-1.0	1.0
122225	HD	Prot	TAB1	-1.0	1.0
122234	HD	Prot	TACO1	-1.0	1.0
122246	HD	Prot	TAF15	1.0	1.0
122267	HD	Prot	TAGLN	1.0	1.0
122271	HD	Prot	TALDO1	1.0	1.0
122332	HD	Prot	TBC1D4	-1.0	1.0
122339	HD	Prot	TBCA	1.0	1.0
122343	HD	Prot	TBCD	-1.0	2.0
122345	HD	Prot	TBCK	-1.0	1.0
122371	HD	Prot	TCEA1	1.0	1.0
122376	HD	Prot	TCEAL3	1.0	1.0
122378	HD	Prot	TCEAL5	1.0	1.0
122379	HD	Prot	TCEAL6	1.0	1.0
122404	HD	Prot	TCOF1	1.0	1.0
122431	HD	Prot	TECPR1	-1.0	1.0
122499	HD	Prot	TFRC	-1.0	1.0
122542	HD	Prot	THNSL1	-1.0	1.0
122559	HD	Prot	THUMPD1	1.0	1.0
122563	HD	Prot	THYN1	1.0	1.0
122566	HD	Prot	TIAM1	-1.0	1.0
122589	HD	Prot	TIMM44	-1.0	1.0
122591	HD	Prot	TIMM8A	-1.0	1.0
122609	HD	Prot	TJP2	1.0	1.0
122612	HD	Prot	TKFC	1.0	1.0
122613	HD	Prot	TKT	1.0	1.0
122628	HD	Prot	TLN1	-1.0	1.0
122629	HD	Prot	TLN2	-1.0	1.0
122650	HD	Prot	TM9SF4	-1.0	1.0
122672	HD	Prot	TMED10	-1.0	1.0
122675	HD	Prot	TMED4	1.0	1.0
122676	HD	Prot	TMED5	1.0	1.0
122700	HD	Prot	TMEM126A	-1.0	1.0
122798	HD	Prot	TMEM245	1.0	1.0
122821	HD	Prot	TMEM38A	-1.0	1.0
122875	HD	Prot	TMOD2	1.0	1.0
122877	HD	Prot	TMPO	1.0	1.0
122892	HD	Prot	TMTC3	-1.0	1.0
122899	HD	Prot	TMX4	-1.0	1.0
122900	HD	Prot	TNC	1.0	2.0
122951	HD	Prot	TNPO2	-1.0	1.0
122952	HD	Prot	TNPO3	-1.0	1.0
122972	HD	Prot	TOMM22	-1.0	1.0
122974	HD	Prot	TOMM40	-1.0	1.0
122978	HD	Prot	TOP1	1.0	1.0
122980	HD	Prot	TOP2B	-1.0	1.0
123005	HD	Prot	TPBG	-1.0	1.0
123009	HD	Prot	TPD52	1.0	1.0
123011	HD	Prot	TPD52L2	0.3333333333333333	3.0
123020	HD	Prot	TPM3	1.0	1.0
123021	HD	Prot	TPM4	1.0	1.0
123024	HD	Prot	TPP1	1.0	1.0
123026	HD	Prot	TPPP	1.0	1.0
123027	HD	Prot	TPPP3	1.0	1.0
123028	HD	Prot	TPR	-1.0	1.0
123065	HD	Prot	TRAPPC11	-1.0	1.0
123072	HD	Prot	TRAPPC4	-1.0	1.0
123075	HD	Prot	TRAPPC8	-1.0	1.0
123099	HD	Prot	TRIM2	1.0	1.0
123109	HD	Prot	TRIM32	-1.0	1.0
123112	HD	Prot	TRIM36	-1.0	1.0
123139	HD	Prot	TRIM9	-1.0	1.0
123140	HD	Prot	TRIO	-1.0	1.0
123198	HD	Prot	TSC2	-1.0	1.0
123202	HD	Prot	TSC22D4	1.0	1.0
123207	HD	Prot	TSFM	-1.0	1.0
123217	HD	Prot	TSN	1.0	1.0
123219	HD	Prot	TSNAX	1.0	1.0
123239	HD	Prot	TSPAN7	-1.0	1.0
123261	HD	Prot	TTC1	1.0	1.0
123283	HD	Prot	TTC37	-1.0	1.0
123287	HD	Prot	TTC39C	-1.0	1.0
123290	HD	Prot	TTC7B	-1.0	1.0
123316	HD	Prot	TTYH3	-1.0	1.0
123323	HD	Prot	TUBA4A	-1.0	1.0
123341	HD	Prot	TUFM	-1.0	2.0
123353	HD	Prot	TWF1	1.0	1.0
123354	HD	Prot	TWF2	-1.0	1.0
123368	HD	Prot	TXNDC17	1.0	1.0
123376	HD	Prot	TXNRD2	-1.0	1.0
123409	HD	Prot	UBB	1.0	1.0
123425	HD	Prot	UBE2I	1.0	1.0
123429	HD	Prot	UBE2L3	1.0	1.0
123447	HD	Prot	UBE3C	-1.0	1.0
123449	HD	Prot	UBE4A	-1.0	1.0
123463	HD	Prot	UBQLN2	1.0	1.0
123467	HD	Prot	UBR3	0.0	2.0
123468	HD	Prot	UBR4	-1.0	1.0
123479	HD	Prot	UBXN4	-1.0	1.0
123485	HD	Prot	UCHL5	-1.0	1.0
123495	HD	Prot	UFC1	1.0	1.0
123498	HD	Prot	UFM1	1.0	1.0
123501	HD	Prot	UGDH	-1.0	1.0
123504	HD	Prot	UGP2	1.0	1.0
123523	HD	Prot	UNC13A	-1.0	1.0
123529	HD	Prot	UNC5A	-1.0	1.0
123540	HD	Prot	UPF1	-1.0	1.0
123554	HD	Prot	UQCRC1	-1.0	2.0
123555	HD	Prot	UQCRC2	-1.0	2.0
123556	HD	Prot	UQCRFS1	-1.0	1.0
123564	HD	Prot	URM1	-1.0	1.0
123565	HD	Prot	UROD	-1.0	1.0
123578	HD	Prot	USP11	-1.0	1.0
123588	HD	Prot	USP24	-1.0	1.0
123596	HD	Prot	USP31	1.0	1.0
123620	HD	Prot	USP7	-1.0	1.0
123621	HD	Prot	USP8	0.0	2.0
123622	HD	Prot	USP9X	-1.0	1.0
123647	HD	Prot	VAMP3	1.0	1.0
123662	HD	Prot	VAT1	1.0	1.0
123663	HD	Prot	VAT1L	1.0	1.0
123667	HD	Prot	VBP1	1.0	1.0
123669	HD	Prot	VCAN	1.0	1.0
123670	HD	Prot	VCL	1.0	2.0
123674	HD	Prot	VDAC1	-1.0	1.0
123691	HD	Prot	VIM	-1.0	1.0
123700	HD	Prot	VMA21	-1.0	1.0
123706	HD	Prot	VPS11	-1.0	1.0
123710	HD	Prot	VPS13D	-1.0	1.0
123712	HD	Prot	VPS18	-1.0	1.0
123718	HD	Prot	VPS33A	-1.0	1.0
123720	HD	Prot	VPS35	-1.0	1.0
123724	HD	Prot	VPS37B	1.0	1.0
123727	HD	Prot	VPS39	-1.0	1.0
123728	HD	Prot	VPS41	-1.0	1.0
123729	HD	Prot	VPS45	-1.0	1.0
123732	HD	Prot	VPS50	-1.0	1.0
123733	HD	Prot	VPS51	-1.0	1.0
123734	HD	Prot	VPS52	-1.0	1.0
123735	HD	Prot	VPS53	-1.0	1.0
123738	HD	Prot	VPS8	-1.0	1.0
123743	HD	Prot	VRTN	-1.0	1.0
123755	HD	Prot	VTA1	-1.0	2.0
123758	HD	Prot	VTN	-1.0	1.0
123768	HD	Prot	VWF	-1.0	1.0
123775	HD	Prot	WASF2	1.0	1.0
123781	HD	Prot	WBP11	1.0	1.0
123795	HD	Prot	WDR13	-1.0	1.0
123802	HD	Prot	WDR26	-1.0	1.0
123809	HD	Prot	WDR37	-1.0	1.0
123812	HD	Prot	WDR43	-1.0	1.0
123813	HD	Prot	WDR44	1.0	1.0
123817	HD	Prot	WDR47	-1.0	1.0
123830	HD	Prot	WDR7	-1.0	1.0
123889	HD	Prot	WSB2	-1.0	1.0
123918	HD	Prot	XPNPEP1	-1.0	1.0
123921	HD	Prot	XPO1	-1.0	2.0
123922	HD	Prot	XPO4	-1.0	1.0
123932	HD	Prot	XRCC5	-1.0	1.0
123935	HD	Prot	XRN2	-1.0	1.0
123944	HD	Prot	YARS2	-1.0	1.0
123945	HD	Prot	YBX1	1.0	2.0
123947	HD	Prot	YBX3	1.0	1.0
123963	HD	Prot	YME1L1	-1.0	1.0
123977	HD	Prot	YWHAE	1.0	1.0
123984	HD	Prot	PTGR3	-1.0	1.0
124226	HD	Prot	ZNF207	1.0	1.0
124316	HD	Prot	ZNF365	-1.0	1.0
124346	HD	Prot	ZNF428	1.0	1.0
124390	HD	Prot	ZNF503	-1.0	2.0
124663	HD	Prot	ZYX	-1.0	1.0
124682	HD	Prot	APOA4	1.0	1.0
124688	HD	Prot	ASL	1.0	1.0
124723	HD	Prot	CDC42EP1	1.0	1.0
124735	HD	Prot	CLCC1	1.0	1.0
124794	HD	Prot	FOLH1	1.0	1.0
124815	HD	Prot	GLIPR2	1.0	1.0
124816	HD	Prot	GNG8	1.0	1.0
124861	HD	Prot	KRT8	-1.0	1.0
124893	HD	Prot	MOG	1.0	1.0
124895	HD	Prot	MRPL38	-1.0	1.0
124913	HD	Prot	NINJ2	1.0	1.0
124919	HD	Prot	NT5C	1.0	1.0
