community,pathway,hubness in community,curated category
25,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.001861175,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_REGULATED_NECROSIS,0.005324572,GO_OXYGEN_CARRIER_ACTIVITY
25,REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.006988279,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,0.009109899,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,0.004494297,GO_AMIDE_BINDING
25,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,0.001277274,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,0.003227444,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.001601609,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,0.010842287,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_JOSEPHIN_DOMAIN_DUBS,0.00400747,GO_AMIDE_BINDING
25,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.007071351,GO_AMIDE_BINDING
25,REACTOME_METALLOPROTEASE_DUBS,0.003044607,GO_AMIDE_BINDING
25,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.002999553,GO_AMIDE_BINDING
25,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.003636763,GO_AMIDE_BINDING
25,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.00460347,GO_AMIDE_BINDING
25,REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.003808122,GO_LIPID_BINDING
25,REACTOME_TNF_SIGNALING,0.009029804,GO_LIPID_BINDING
25,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,0.004359564,GO_PROTEIN_BINDING
25,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.003003997,GO_CARBOHYDRATE_BINDING
25,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.002399609,GO_PROTEIN_CONTAINING_COMPLEX_BINDING
25,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.003433054,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES,0.003680699,GO_ENZYME_REGULATOR_ACTIVITY
25,REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.004130315,GO_CARBOHYDRATE_DERIVATIVE_BINDING
25,REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,0.003938425,GO_HETEROCYCLIC_COMPOUND_BINDING
25,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,0.004353296,GO_HETEROCYCLIC_COMPOUND_BINDING
25,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,0.004358645,GO_AMIDE_BINDING
25,REACTOME_GLYCOGEN_METABOLISM,0.003453389,GO_OXIDOREDUCTASE_ACTIVITY
25,REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS,0.004349134,GO_PROTEIN_BINDING
25,REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,0.00363952,GO_LIPID_BINDING
25,REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.004186203,GO_TRANSFERASE_ACTIVITY
25,REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.000524753,GO_TRANSFERASE_ACTIVITY
25,REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,0.006438682,GO_PROTEIN_BINDING
25,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,0.008465689,GO_PROTEIN_BINDING
25,REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,0.000391523,GO_ION_BINDING
25,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.008700337,GO_HYDROLASE_ACTIVITY
25,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.005543751,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,0.008957803,GO_AMIDE_BINDING
25,REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING,0.047568307,GO_AMIDE_BINDING
25,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,0.010340273,GO_HYDROLASE_ACTIVITY
25,REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,0.044448289,GO_AMIDE_BINDING
25,GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.012735495,GO_HETEROCYCLIC_COMPOUND_BINDING
25,GO_MALE_MEIOSIS_I,0.000744819,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,GO_ENERGY_HOMEOSTASIS,0.00082312,GO_TRANSFERASE_ACTIVITY
25,GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.012813811,GO_TRANSFERASE_ACTIVITY
25,GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,0.000732782,GO_OXIDOREDUCTASE_ACTIVITY
25,GO_RESPONSE_TO_WATER_DEPRIVATION,0.000713008,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,GO_MALE_MEIOTIC_NUCLEAR_DIVISION,0.000623736,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,GO_FEMALE_MEIOSIS_I,0.000963744,GO_HYDROLASE_ACTIVITY
25,GO_CELLULAR_RESPONSE_TO_NICOTINE,0.000992388,GO_ION_BINDING
25,GO_RESPONSE_TO_SORBITOL,0.000929016,GO_SELENIUM_BINDING
25,GO_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR,0.000413416,GO_PROTEIN_BINDING
25,GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,0.005300132,GO_TRANSFERASE_ACTIVITY
25,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING,0.001851871,GO_AMIDE_BINDING
25,GO_MAP_KINASE_ACTIVITY,0.004065862,GO_TRANSFERASE_ACTIVITY
25,GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,0.004811523,GO_AMIDE_BINDING
25,GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.006609759,GO_HYDROLASE_ACTIVITY
25,GO_MAP_KINASE_KINASE_ACTIVITY,0.004760769,GO_HETEROCYCLIC_COMPOUND_BINDING
25,GO_NF_KAPPAB_INDUCING_KINASE_ACTIVITY,0.000996679,GO_AMIDE_BINDING
25,GO_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY,0.001299144,GO_SIGNALING_RECEPTOR_ACTIVITY
25,GO_PROTEIN_TAG,0.004529745,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_P38_BINDING,0.001103286,GO_AMIDE_BINDING
25,GO_ANKYRIN_REPEAT_BINDING,0.000456285,GO_LIPID_TRANSPORTER_ACTIVITY
26,KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.001539894,GO_AMIDE_BINDING
26,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.001356015,GO_AMIDE_BINDING
26,REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.000863991,GO_AMIDE_BINDING
26,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.002268548,GO_AMIDE_BINDING
26,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.001022869,GO_AMIDE_BINDING
26,REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,0.002235681,GO_ENZYME_REGULATOR_ACTIVITY
26,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.011196477,GO_LIGASE_ACTIVITY
26,REACTOME_CIRCADIAN_CLOCK,0.005514889,GO_ENZYME_REGULATOR_ACTIVITY
26,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.005714756,GO_HYDROLASE_ACTIVITY
26,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.000775563,GO_HYDROLASE_ACTIVITY
26,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,0.002931615,GO_HYDROLASE_ACTIVITY
26,REACTOME_BMAL1:CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.002751888,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_DNA"
26,REACTOME_MITOCHONDRIAL_BIOGENESIS,0.002673719,GO_OXIDOREDUCTASE_ACTIVITY
26,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.002078426,GO_SMALL_MOLECULE_BINDING
26,REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,0.000623322,GO_HYDROLASE_ACTIVITY
26,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3PLUS_PROGENITOR_CELLS,0.000515908,GO_HETEROCYCLIC_COMPOUND_BINDING
26,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,0.000546774,GO_ENZYME_REGULATOR_ACTIVITY
26,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.003447323,GO_ENZYME_REGULATOR_ACTIVITY
26,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.002126322,GO_PROTEIN_CONTAINING_COMPLEX_BINDING
26,REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,0.000701248,GO_OXIDOREDUCTASE_ACTIVITY
26,REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,0.000639405,GO_OXIDOREDUCTASE_ACTIVITY
26,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,0.001040398,GO_SIGNALING_RECEPTOR_ACTIVITY
26,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,0.001445725,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.003406852,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA,0.00704807,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,0.005662668,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.001687067,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REPRESSION_OF_WNT_TARGET_GENES,0.00120861,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.001068955,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_PTK6_EXPRESSION,0.000346511,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.001462697,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,0.000540912,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.000961881,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,0.000570897,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,0.000344301,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,0.000245808,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,0.000966196,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,0.000246009,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,0.000428807,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.001703769,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,0.000376404,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,0.000655106,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,0.000298547,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,0.000800139,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,0.001856797,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION,0.000495511,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.00227046,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,0.002441461,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,0.000372648,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,0.000476002,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_RUNX3_REGULATES_P14_ARF,0.000894429,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.001481187,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS,0.001246111,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,0.000957329,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.001382695,GO_AMIDE_BINDING
26,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,0.000672465,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,0.000786273,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,0.000781564,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,0.002542943,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.001125989,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,0.001554764,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,0.00118192,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.000896475,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_RESPONSE_TO_ESTRADIOL,0.005257644,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_STEROID_HORMONE,0.027933974,GO_AMIDE_BINDING
26,GO_CELLULAR_RESPONSE_TO_LIPID,0.024388057,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_PHOTOPERIODISM,0.001164185,GO_AMIDE_BINDING
26,GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.02611654,GO_AMIDE_BINDING
26,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.001837164,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_PHENYLPROPANOID,0.000175756,GO_AMIDE_BINDING
26,GO_MACROMOLECULE_DEACYLATION,0.003844601,GO_AMIDE_BINDING
26,GO_WHITE_FAT_CELL_DIFFERENTIATION,0.001145528,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD,0.001054138,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.000897208,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.014306618,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.02357903,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_DNA"
26,GO_POSITIVE_REGULATION_OF_DNA_BINDING,0.00380104,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_NEGATIVE_REGULATION_OF_DNA_BINDING,0.002421327,GO_HYDROLASE_ACTIVITY
26,GO_HORMONE_MEDIATED_SIGNALING_PATHWAY,0.02527125,GO_HYDROLASE_ACTIVITY
26,GO_RESPONSE_TO_TESTOSTERONE,0.001581096,GO_ENZYME_REGULATOR_ACTIVITY
26,GO_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION,0.000828136,GO_PROTEIN_BINDING
26,GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.024213148,GO_AMIDE_BINDING
26,GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0.000786175,GO_AMIDE_BINDING
26,GO_COVALENT_CHROMATIN_MODIFICATION,0.009397491,GO_HYDROLASE_ACTIVITY
26,GO_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,0.000729115,GO_AMIDE_BINDING
26,GO_ERYTHROCYTE_MATURATION,0.000286585,GO_ENZYME_REGULATOR_ACTIVITY
26,GO_MEGAKARYOCYTE_DEVELOPMENT,0.000856631,GO_HETEROCYCLIC_COMPOUND_BINDING
26,GO_CELLULAR_RESPONSE_TO_NUTRIENT,0.002822561,GO_OXIDOREDUCTASE_ACTIVITY
26,GO_RESPONSE_TO_PROGESTERONE,0.002379412,GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY
26,GO_RESPONSE_TO_VITAMIN_D,0.001820454,GO_TRANSFERASE_ACTIVITY
26,GO_RESPONSE_TO_VITAMIN_E,0.000495489,GO_TRANSFERASE_ACTIVITY
26,GO_CELLULAR_RESPONSE_TO_KETONE,0.005079143,GO_TRANSFERASE_ACTIVITY
26,GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,0.025675493,GO_TRANSFERASE_ACTIVITY
26,GO_RESPONSE_TO_DEXAMETHASONE,0.002785983,GO_TRANSFERASE_ACTIVITY
26,GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,0.003530523,GO_AMIDE_BINDING
26,GO_FOREBRAIN_NEURON_FATE_COMMITMENT,0.000853446,GO_AMIDE_BINDING
26,GO_CELLULAR_RESPONSE_TO_VITAMIN,0.002082854,GO_AMIDE_BINDING
26,GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.013393051,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_NUTRIENT,0.003347305,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_FOLIC_ACID,0.000138542,GO_AMIDE_BINDING
26,GO_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,0.004133446,GO_TRANSFERASE_ACTIVITY
26,GO_EPITHELIAL_CELL_MATURATION,0.00067552,GO_TRANSFERASE_ACTIVITY
26,GO_NEGATIVE_REGULATION_OF_GENE_SILENCING,0.001457863,GO_SIGNALING_RECEPTOR_ACTIVITY
26,GO_ADIPOSE_TISSUE_DEVELOPMENT,0.001437169,GO_SIGNALING_RECEPTOR_ACTIVITY
26,GO_ERYTHROCYTE_DEVELOPMENT,0.000641512,GO_SIGNALING_RECEPTOR_ACTIVITY
26,GO_REGULATION_OF_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,0.000652673,GO_METALLOCHAPERONE_ACTIVITY
26,GO_NORADRENERGIC_NEURON_DIFFERENTIATION,0.000553052,GO_ION_BINDING
26,GO_CARBOHYDRATE_MEDIATED_SIGNALING,0.000496292,GO_ION_BINDING
26,GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.02957676,GO_OXIDOREDUCTASE_ACTIVITY
26,GO_PROPRIOCEPTION,0.000225587,GO_AMIDE_BINDING
26,GO_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY,0.002630288,GO_AMIDE_BINDING
26,GO_RECEPTOR_BIOSYNTHETIC_PROCESS,0.001659134,GO_AMIDE_BINDING
26,GO_POSITIVE_REGULATION_OF_CHROMATIN_BINDING,0.000622423,GO_AMIDE_BINDING
26,GO_AMACRINE_CELL_DIFFERENTIATION,0.000745707,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_HYPEROXIA,0.000635237,GO_AMIDE_BINDING
26,GO_MALE_MATING_BEHAVIOR,0.000555119,GO_AMIDE_BINDING
26,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.000349143,GO_AMIDE_BINDING
26,GO_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,0.00109977,GO_OXIDOREDUCTASE_ACTIVITY
26,GO_CELLULAR_RESPONSE_TO_HYPEROXIA,0.000593406,GO_AMIDE_BINDING
26,GO_STRESS_INDUCED_PREMATURE_SENESCENCE,0.000579655,GO_AMIDE_BINDING
26,GO_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,0.000903537,GO_AMIDE_BINDING
26,GO_REGULATION_OF_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.000494951,GO_AMIDE_BINDING
26,GO_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT,0.0007718,GO_AMIDE_BINDING
26,GO_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT,0.000608602,GO_AMIDE_BINDING
26,GO_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.001278015,GO_AMIDE_BINDING
26,GO_BETA_CATENIN_BINDING,0.002507753,GO_TRANSFERASE_ACTIVITY
26,GO_DNA_BINDING_BENDING,0.000888829,GO_TRANSFERASE_ACTIVITY
26,GO_BHLH_TRANSCRIPTION_FACTOR_BINDING,0.0035865,GO_HYDROLASE_ACTIVITY
26,GO_HORMONE_RECEPTOR_BINDING,0.022842399,GO_AMIDE_BINDING
26,GO_PROTEIN_DEACETYLASE_ACTIVITY,0.002237526,GO_LYASE_ACTIVITY
26,GO_CORE_PROMOTER_BINDING,0.004345398,GO_LYASE_ACTIVITY
26,GO_LEUCINE_ZIPPER_DOMAIN_BINDING,0.000480285,GO_LYASE_ACTIVITY
26,GO_ENHANCER_BINDING,0.011412771,GO_LYASE_ACTIVITY
26,GO_ESTROGEN_RECEPTOR_BINDING,0.009574746,GO_LYASE_ACTIVITY
26,GO_C2H2_ZINC_FINGER_DOMAIN_BINDING,0.000631256,GO_LYASE_ACTIVITY
26,GO_LYSINE_ACETYLATED_HISTONE_BINDING,0.00095797,GO_AMIDE_BINDING
26,GO_HISTONE_DEACETYLASE_BINDING,0.006843526,GO_AMIDE_BINDING
26,GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING,0.0196145,GO_AMIDE_BINDING
26,GO_STEROID_HORMONE_RECEPTOR_ACTIVITY,0.011771038,GO_AMIDE_BINDING
26,GO_ANDROGEN_RECEPTOR_BINDING,0.011798949,GO_AMIDE_BINDING
26,GO_VITAMIN_D_RECEPTOR_BINDING,0.002603952,GO_SIGNALING_RECEPTOR_ACTIVITY
26,GO_INTRONIC_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,0.000939573,GO_PROTEIN_BINDING
26,GO_RNA_POLYMERASE_II_REPRESSING_TRANSCRIPTION_FACTOR_BINDING,0.004011548,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
26,GO_E_BOX_BINDING,0.005435794,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
26,GO_TRANSCRIPTION_COFACTOR_BINDING,0.003791251,GO_TRANSFERASE_ACTIVITY
26,GO_DOUBLE_STRANDED_DNA_BINDING,0.017266442,GO_PROTEIN_BINDING
